講演 ID	開始位置	連番	音声のタイプ	コア	前文脈	キ	後文脈	語彙素読み	語彙素	語彙素細分類	語形	品詞	活用型	活用形	書字形	発音形出現形	発音	語種	講演者 ID	性別	収録時の年齢	生年代	反転前文脈
S00M0004	9080	5430	独話・模擬	非コア・人手修正	いったところでよく友達なんかとも遊びました#大学の構内なんですけども#非常に小さい学校でして#もう歩いているとすぐ知り合いに会うというぐらい凄く小さい建物敷地でしたね#それで新しい建物とそ凄い古い建物というのが両方その狭い敷地の中にあるのでちょっと何か変な感じと言いますか#バランスが悪いという感じを私は受けました#雰囲気はその普通の大学のイメジと言いますか#わりと勉強より遊びっていう感じの学生が多いわりとま明るい感じの雰囲気ではありました#ただ亜細亜大学ということでアジアからの留学生というのが大変多くいらっしゃいまして#その関係と後外国語の先生というのが非常にたくさんいらっしゃったので凄く人種的にはちょっと雑多な感じというのもありました#学部は経済と経営学法学国際関係学という四つでした#私の大学生活というものについてちょっと次はお話ししたいんですけども#私は国際関係学部んという学部に在籍してました#国際関係学部っていうのはそれ程経済学なんかに比べるとすまだあんまり確立されていない学問なんですけども#まあのそれなりに歴史というのもありまして#やはりふくその国際交流ですとかま国際経済学国際政治学なんかも含めてその特にま亜細亜	大学	ということもあってそのアジアの国と日本というのがどういうより良い関係を築いていく為のすすそういう何て言いますか#心構えと言いますかす知識と言いますか#そういったものを歴史とかを踏まえながら勉強するという学部でした#それで特に国際関係学部っていうのは英語の学習に凄く力を入れてる学部でしてんその関係もあってあの一年次にはフレッシュマンイングリッシュというクラスがありまして#それは一日一時間を週五コマでえ先生は全員ネイティブの方でその先生からま内容としては非常に初歩の英会話の授業だったんですけども#その高校なんかで覚えた英語を実際に使う機会っていうのはなかなか普通に生活しているとないんですけども#そういった意味ではま英語を喋るっていうことがどういうことかっていうのはある程度学べたとは思いますすそのフレッシュマンイングリッシュっていうのを終えて二年次になると大学の留学プログラムというのがありまして#私はそれを利用してあの半年程アイダホ州にあるボイジ大学っていうところに行ってました#授業は正規の留学ではなくてあのん日本人用留学生用の語学のクラスがあったんですけども#やはり外国で英語の英語圏で暮らすということもあり	ダイガク	大学		ダイガク	名詞-普通名詞-一般			大学	ダイガク	ダイガク	漢	237	男	20-24歳	1975-79年	亜細亜まに特のそてめ含もかんな学治政際国学済経際国まかとすで流交際国
S00M0004	12900	7670	独話・模擬	非コア・人手修正	という学部に在籍してました#国際関係学部っていうのはそれ程経済学なんかに比べるとすまだあんまり確立されていない学問なんですけども#まあのそれなりに歴史というのもありまして#やはりふくその国際交流ですとかま国際経済学国際政治学なんかも含めてその特にま亜細亜大学ということもあってそのアジアの国と日本というのがどういうより良い関係を築いていく為のすすそういう何て言いますか#心構えと言いますかす知識と言いますか#そういったものを歴史とかを踏まえながら勉強するという学部でした#それで特に国際関係学部っていうのは英語の学習に凄く力を入れてる学部でしてんその関係もあってあの一年次にはフレッシュマンイングリッシュというクラスがありまして#それは一日一時間を週五コマでえ先生は全員ネイティブの方でその先生からま内容としては非常に初歩の英会話の授業だったんですけども#その高校なんかで覚えた英語を実際に使う機会っていうのはなかなか普通に生活しているとないんですけども#そういった意味ではま英語を喋るっていうことがどういうことかっていうのはある程度学べたとは思いますすそのフレッシュマンイングリッシュっていうのを終えて二年次になると	大学	の留学プログラムというのがありまして#私はそれを利用してあの半年程アイダホ州にあるボイジ大学っていうところに行ってました#授業は正規の留学ではなくてあのん日本人用留学生用の語学のクラスがあったんですけども#やはり外国で英語の英語圏で暮らすということもありましたし#寮なんかも向こうのアメリカ人の方と一緒でしたし#そういった意味では非常に文化の違いであったりま言葉の違いつゆそういうものを実際に体験したという経験だったと思います#まそこから帰ってきまして#三年次四年次っていうのはやはりゼミが一番私にとっては大きいことだったんですけども#ま教授の人が凄い好きな教授だったっていうこともあってあの突然なんですが#インドについて研究するゼミに入りました#そこのゼミっていうのはまインドの特にマハバラタっていうキリスト教圏の国における聖書のような存在の本と言いますか#ます非常に古いものですのでま叙事詩という風によく言われるんですけども#そういったものがありまして#ちょっとま一部最近ですと#日本ではちょっとカルト的に扱われたりもしているものなのでちょっとうさんくさい部分ていうのもあるにはあるんですけども	ダイガク	大学		ダイガク	名詞-普通名詞-一般			大学	ダイガク	ダイガク	漢	237	男	20-24歳	1975-79年	とるなに次年二てえ終をのういてっュシッリグンインマュシッレフのそすすまい思はとた
S00M0004	13360	7930	独話・模擬	非コア・人手修正	まだあんまり確立されていない学問なんですけども#まあのそれなりに歴史というのもありまして#やはりふくその国際交流ですとかま国際経済学国際政治学なんかも含めてその特にま亜細亜大学ということもあってそのアジアの国と日本というのがどういうより良い関係を築いていく為のすすそういう何て言いますか#心構えと言いますかす知識と言いますか#そういったものを歴史とかを踏まえながら勉強するという学部でした#それで特に国際関係学部っていうのは英語の学習に凄く力を入れてる学部でしてんその関係もあってあの一年次にはフレッシュマンイングリッシュというクラスがありまして#それは一日一時間を週五コマでえ先生は全員ネイティブの方でその先生からま内容としては非常に初歩の英会話の授業だったんですけども#その高校なんかで覚えた英語を実際に使う機会っていうのはなかなか普通に生活しているとないんですけども#そういった意味ではま英語を喋るっていうことがどういうことかっていうのはある程度学べたとは思いますすそのフレッシュマンイングリッシュっていうのを終えて二年次になると大学の留学プログラムというのがありまして#私はそれを利用してあの半年程アイダホ州にあるボイジ	大学	っていうところに行ってました#授業は正規の留学ではなくてあのん日本人用留学生用の語学のクラスがあったんですけども#やはり外国で英語の英語圏で暮らすということもありましたし#寮なんかも向こうのアメリカ人の方と一緒でしたし#そういった意味では非常に文化の違いであったりま言葉の違いつゆそういうものを実際に体験したという経験だったと思います#まそこから帰ってきまして#三年次四年次っていうのはやはりゼミが一番私にとっては大きいことだったんですけども#ま教授の人が凄い好きな教授だったっていうこともあってあの突然なんですが#インドについて研究するゼミに入りました#そこのゼミっていうのはまインドの特にマハバラタっていうキリスト教圏の国における聖書のような存在の本と言いますか#ます非常に古いものですのでま叙事詩という風によく言われるんですけども#そういったものがありまして#ちょっとま一部最近ですと#日本ではちょっとカルト的に扱われたりもしているものなのでちょっとうさんくさい部分ていうのもあるにはあるんですけども#そういったものをえ中心にインドの文化ですとか社会を特にま日本ですとか西洋と比べながら	ダイガク	大学		ダイガク	名詞-普通名詞-一般			大学	ダイガク	ダイガク	漢	237	男	20-24歳	1975-79年	ジイボるあに州ホダイア程年半のあてし用利をれそは私てしまりあがの
S00M0004	27910	16920	独話・模擬	非コア・人手修正	八十年代に凄くその日本人てにですとか日本文化っていうものと西洋文化っていうものを比較する中で非常に重要な役割をされた方で非常にその日本人日本文化論なんていうことを語る際にはやはり河合隼雄さんていうのは外せない方という風に言われるぐらいの方なんですけども#その方の本を特に三年次四年次と凄く読み漁りまして#その本を特に参考にと言いますか#まその本をふ踏まえつつ他の色々な本を読んで日本人の人間関係というものについて書きました#日本人の人間関係と言ってもま特に例で言うとその会社内での人間関係のあり方の日本人西洋との違いですとか家族関係親子の関係の日本と西洋の違いみたいなもの勿論それぞれのその家族によって違うっていうのあるんですけども#やはり日本である#日本人である#西洋人であるということでの違いですとかそういった部分ていうのは確かに浮き彫りにされてくる部分ていうのもありまして#あまあるとく私は考えまして#その日本人の人間関係というものについて書きました#あまり詳しく話すと非常に長くなってしまいますのでそのことはまこの辺にしたいと思います#それでま私の	大学	での生活っていうものをちょっとまとめて考えてみますと#何かこれと言って非常にこれだけは一生懸命やったっていうものはなかなかちょっと自分でもないんです#ま確かにゼミなんか一生懸命頑張りましたし#ま英語の勉強っていうのもそれなりにやった方だとは思うんですけども#特に何か一つ凄いものを身に付けたと言うよりはもう興味のあることい色々広く浅く何か学んでいったと言いますか#えそういった経験だったと思います#サクルでの活動なんかも行ないましたし#他にもまやはり学生なりに遊びっていうのもやりましたし#そういった意味では何かを身に付けたと言うよりは何かを身に付ける上での何らかの受け皿と言いますか#そういったものを広く自分の中に持つことができた生活だったんだではないかと思います#それでま去年の三月に私は卒業したんですけども#なかなか就職の方はまそれ程本格的に活動もしなかったんですけども#就職もなかなかうまく行かずにですん卒業してからはアルバイトをしながらずっと暮らしています#ま特にアルバイトですので自分の時間ていうのは持ち易いですから趣味ですとかま英語やはり好きなので英語の勉強なんか	ダイガク	大学		ダイガク	名詞-普通名詞-一般			大学	ダイガク	ダイガク	漢	237	男	20-24歳	1975-79年	の私までれそすまい思といたしに辺のこまはとこのそでのすま
S00M0009	4480	2790	独話・模擬	非コア・人手修正	え出身と生まれについてえよくですね出身ですとかえ生まれというのをまよくあの初めて知り合った人とかえ会話の中でですねえ聞いたりえ話題になるということがあるんですけれども#え僕の場合え出身ですとかえを聞かれるとあの何て答えていいのかよく分からないといったことがよくありまして#あの説明が長くなってしまうということがあります#えというのもですねえ僕はずっとあの父親の仕事の都合でずっと日本の色んなところをえ転々としておりまして#転校が多かったものですからえ一口にえ出身はどこですかと言われてえここですということができずにですねあの引っ越しが多くてここに住んでてここに住んでてここに住んでてという風にあの説明が長くなってしまうという風になってしまいます#でえ僕のえ両親はですねえ熊本県二人共え父親も母親も熊本県の出身なんですけれども#え僕自身はえ東京でえ小学校に入るまで住んでまして#その後え小学校中学校と大阪に引っ越しまして#その後高校生の時はえ愛知県でえ育ちまして#で今	大学	に入る時にままた東京に出てきたという形になるのでま一口に出身はというのがま言うことができないんです#でえまここが一番ま長く時間的に住んでんのは大阪にずっと住んでたんですけれども#までも大阪出身なのかということがま自分の中でもあまりできなくてですね#まかと言って東京でもないし#愛知でもないしというあまりここの土地でずっと生まれ育ったという意識がえとずっとなくてえわりと普通の人はま何県出身とかずっと東京ですということで田舎に対してまそれなりのまここがふるさとっていうのがあると思うんですけども#まそういう気持ちがまわりとわりとと言うかま分かんないっていうことがあります#まだからそういうここでずっと育ったっていう人はま羨ましくはないんですけども#わりとそうですねあのもうちょっと気持ち悪いなという風に思うこともあるし#ま友人関係とか僕なんかはえ転校する度によその前住んでたとこの人とはまふ凄い親しい人を除いて疎遠になっちゃうもんですからえ例えば大学に入って実家に戻って小学校の友達と偶然会ったとかそういう話を聞くとんずっと住んでるのも結構大変なんじゃないかなと	ダイガク	大学		ダイガク	名詞-普通名詞-一般			大学	ダイガク	ダイガク	漢	178	男	25-29歳	1970-74年	今でてしまち育えで県知愛えは時の生校高後のそてしまし越っ引
S00M0009	8770	5410	独話・模擬	非コア・人手修正	学校に入るまで住んでまして#その後え小学校中学校と大阪に引っ越しまして#その後高校生の時はえ愛知県でえ育ちまして#で今大学に入る時にままた東京に出てきたという形になるのでま一口に出身はというのがま言うことができないんです#でえまここが一番ま長く時間的に住んでんのは大阪にずっと住んでたんですけれども#までも大阪出身なのかということがま自分の中でもあまりできなくてですね#まかと言って東京でもないし#愛知でもないしというあまりここの土地でずっと生まれ育ったという意識がえとずっとなくてえわりと普通の人はま何県出身とかずっと東京ですということで田舎に対してまそれなりのまここがふるさとっていうのがあると思うんですけども#まそういう気持ちがまわりとわりとと言うかま分かんないっていうことがあります#まだからそういうここでずっと育ったっていう人はま羨ましくはないんですけども#わりとそうですねあのもうちょっと気持ち悪いなという風に思うこともあるし#ま友人関係とか僕なんかはえ転校する度によその前住んでたとこの人とはまふ凄い親しい人を除いて疎遠になっちゃうもんですからえ例えば	大学	に入って実家に戻って小学校の友達と偶然会ったとかそういう話を聞くとんずっと住んでるのも結構大変なんじゃないかなと思ったりするようなこともあります#でまでもただその凄い仲良くなった友達っていうのもその土地土地にいまして#ま転校が凄い重なるもんですから連絡とかも取らなくなっちゃったりまどうしたのかえ連絡が取れなくなっちゃったりしてまみんな他にですね実家が決まってる人程その昔の友達と気楽に会えなくなったりするようなのがま寂しかったりもするんですけども#わりとでもまずっと友達同じ地域にずっと住んでて友達昔の友達かる昔からの友達っていうのがいっぱいいる人に比べたらやっぱり結構友達とか人付き合いっていうのは結構転校が多いとドライになるんじゃないかなというような気はします#で弟僕は小学校に上がる時とか高校に上がる時とかそういうわりと学校の節目節目の時に転校してたんですけど#弟がちょうど僕の二つ年下なんですけども#あの中学校の途中とかえそういうま僕みたいに区切り区切りに転校する訳ではなかったのでま結構いじめられたりもしまして#やっぱりんま僕はたまたまラッキだったなとは思うんです	ダイガク	大学		ダイガク	名詞-普通名詞-一般			大学	ダイガク	ダイガク	漢	178	男	25-29歳	1970-74年	ばえ例えらかすでんもうゃちっなに遠疎てい除を人いし親い凄ふまはと人
S00M0030	5260	3110	独話・模擬	非コア・人手修正	え少々お話ししてみようと思います#えっとま非常に漠然としたところからになってしまうんですけども#えまず子供の頃からえ大人になるにつれて自分の中で物凄くそのちちおわ父親とのその距離であるとかえ父親に対するイメジの変化というのがま非常にありまして#ま誰でもそれはそうだと思うんですけども#えとにかく子供の頃え僕にとって父親というのはえ非常に背中のイメジしかないという存在でした#えま朝は自分よりも早く出掛けていくし#ま帰りはやはり寝てから帰ってくるという存在でして#ただ非常にあの物理的にそういう風に一緒に過ごしてる時間ていうのはあえ少なかったんですけども#とてもやはりその家族の中で父親という意味がやっぱり占めていたものと言うか父親にこう与えられた影響みたいな部分というのは非常に大きくてやはりいつかはやっぱり自分も父親のようになっていくのだろうなというような漠然とした思いというものを持ちながらもどっかその超えられない存在と言いますか#ま特にその後ろ姿みたいなところから受けるイメジとしてえ父親に対する凄くつ父親を大きな存在としてそだてるえ捉えるという部分が非常にありました#えてそれがですねえま	大学	に進学しえまそれから先将来自分がどういう仕事に就いてくかというようなことになった時に今まで物凄くその親の干渉であるとか親がこうした方がいいっていう風に言ってくれることというのを当然のように受けい受け入れてた部分というのがこう次第に衝突するようになっていった時にあくまでもその強い存在だった父親というのがあやっぱりおやじもん一人の人間でしかないと言うかま特に同性で男だからというのもあるんですけども#男でしかないんだなという風にこう変わっていった時期というのがありまして#当時えそういう風にイメジがちょっと変わっていった時時期というのは自分にとってもちょっと少々戸惑いがあったと言いますか#え照れくさいという訳じゃないんですけども#ちょっと父親との距離を測りかねるという時期が非常にあったのをよく覚えてます#えで不思議なことにですねえ母親ですとかで後僕妹が二人いるんですけども#そちらとの距離感というものは殆ど変わらないままにえっと現在まで過ぎている部分てのがありまして#なぜなんだろうなということをやはり非常に考えた時期があるんですけども#やっぱりえ社会性であるとかあるいは	ダイガク	大学		ダイガク	名詞-普通名詞-一般			大学	ダイガク	ダイガク	漢	173	男	30-34歳	1965-69年	まえねすでがれそてえたしまりあに常非が分部ういとるえ捉えるてだそ
S00M0039	3420	1980	独話・模擬	非コア・人手修正	劇団拙者ムニエルの結成のいきさつについてえあの私××××と申します#えで私はですねえ今現在拙者ムニエルという劇団のえ主宰をえしている者なんですけれども#え今日はえ拙者ムニエルという劇団のですねえ結成のいきさつえこれは九十四年今からですね約え五六年前に結成された劇団なんですけれども#この劇団の結成のいきさつとですねえ中心メンバのえ人間の紹介などをさせていただきたいと思います#でまずですねえげきえ拙者ムニエルとま耳慣れないと言うかへんてこりんな名前だとはえ皆さん思っていると思うんですけれども#えこう劇団です#で一応ですねあのま皆さんに分かり易く説明しますと#えナンセンスギャグえお笑いを中心に据えたような劇団となります#でこれは九十四年ですね#え私がえ	大学	二年生の時にえ結成しましたえ作り上げた劇団です#でえ私はですねえ早稲田大学というえ大学を卒業しているんですけれども#えこの大学の大学二年生の時にえ作ったということですね#でえ早稲田大学というのはえ知ってる方もいらっしゃるかとも思うんですけれども#えかなり演劇が有名なえ大学でま活発に演劇えたいっぱい劇団があってですねあのそれぞれま賑やかに活動しているという大学なんですけれども#えま当時もま三十以上ですね#あの演劇サクルの方ありまして#ま有名なところではあの鴻上尚史さんのですね第三舞台ですとかまあのそういった演劇えキャラメルボックスという劇団ですとかラッパ屋という鈴木え聡さんですかね#えの劇団なんかがま早稲田からは出てるんですけれども#まそういったま色々演劇については伝統あるえ大学なんですけれども#まそういった演劇サクルのえどこのサクルをもま母体とせずにですね拙者ムニエルはえ結成されました#でこれは割合ま非常に珍しいことで何十も演劇サクルがあればまどこかのサクルに普通所属してま劇団を旗揚げしたりですね自分達の劇団ていうのをま作るんですけれども#ま私達はあのま	ダイガク	大学		ダイガク	名詞-普通名詞-一般			大学	ダイガク	ダイガク	漢	178	男	25-29歳	1970-74年	えが私えねすで年四十九はれこですまりなと団劇なうよたえ据
S00M0039	3810	2230	独話・模擬	非コア・人手修正	劇団拙者ムニエルの結成のいきさつについてえあの私××××と申します#えで私はですねえ今現在拙者ムニエルという劇団のえ主宰をえしている者なんですけれども#え今日はえ拙者ムニエルという劇団のですねえ結成のいきさつえこれは九十四年今からですね約え五六年前に結成された劇団なんですけれども#この劇団の結成のいきさつとですねえ中心メンバのえ人間の紹介などをさせていただきたいと思います#でまずですねえげきえ拙者ムニエルとま耳慣れないと言うかへんてこりんな名前だとはえ皆さん思っていると思うんですけれども#えこう劇団です#で一応ですねあのま皆さんに分かり易く説明しますと#えナンセンスギャグえお笑いを中心に据えたような劇団となります#でこれは九十四年ですね#え私がえ大学二年生の時にえ結成しましたえ作り上げた劇団です#でえ私はですねえ早稲田	大学	というえ大学を卒業しているんですけれども#えこの大学の大学二年生の時にえ作ったということですね#でえ早稲田大学というのはえ知ってる方もいらっしゃるかとも思うんですけれども#えかなり演劇が有名なえ大学でま活発に演劇えたいっぱい劇団があってですねあのそれぞれま賑やかに活動しているという大学なんですけれども#えま当時もま三十以上ですね#あの演劇サクルの方ありまして#ま有名なところではあの鴻上尚史さんのですね第三舞台ですとかまあのそういった演劇えキャラメルボックスという劇団ですとかラッパ屋という鈴木え聡さんですかね#えの劇団なんかがま早稲田からは出てるんですけれども#まそういったま色々演劇については伝統あるえ大学なんですけれども#まそういった演劇サクルのえどこのサクルをもま母体とせずにですね拙者ムニエルはえ結成されました#でこれは割合ま非常に珍しいことで何十も演劇サクルがあればまどこかのサクルに普通所属してま劇団を旗揚げしたりですね自分達の劇団ていうのをま作るんですけれども#ま私達はあのま突然発生的にですねま自分達でまやりたいことをやろうということでえ九十四年に	ダイガク	大学		ダイガク	名詞-普通名詞-一般			大学	ダイガク	ダイガク	漢	178	男	25-29歳	1970-74年	田稲早えねすでは私えですで団劇たげ上り作えたしまし成結えに時
S00M0039	3880	2270	独話・模擬	非コア・人手修正	劇団拙者ムニエルの結成のいきさつについてえあの私××××と申します#えで私はですねえ今現在拙者ムニエルという劇団のえ主宰をえしている者なんですけれども#え今日はえ拙者ムニエルという劇団のですねえ結成のいきさつえこれは九十四年今からですね約え五六年前に結成された劇団なんですけれども#この劇団の結成のいきさつとですねえ中心メンバのえ人間の紹介などをさせていただきたいと思います#でまずですねえげきえ拙者ムニエルとま耳慣れないと言うかへんてこりんな名前だとはえ皆さん思っていると思うんですけれども#えこう劇団です#で一応ですねあのま皆さんに分かり易く説明しますと#えナンセンスギャグえお笑いを中心に据えたような劇団となります#でこれは九十四年ですね#え私がえ大学二年生の時にえ結成しましたえ作り上げた劇団です#でえ私はですねえ早稲田大学というえ	大学	を卒業しているんですけれども#えこの大学の大学二年生の時にえ作ったということですね#でえ早稲田大学というのはえ知ってる方もいらっしゃるかとも思うんですけれども#えかなり演劇が有名なえ大学でま活発に演劇えたいっぱい劇団があってですねあのそれぞれま賑やかに活動しているという大学なんですけれども#えま当時もま三十以上ですね#あの演劇サクルの方ありまして#ま有名なところではあの鴻上尚史さんのですね第三舞台ですとかまあのそういった演劇えキャラメルボックスという劇団ですとかラッパ屋という鈴木え聡さんですかね#えの劇団なんかがま早稲田からは出てるんですけれども#まそういったま色々演劇については伝統あるえ大学なんですけれども#まそういった演劇サクルのえどこのサクルをもま母体とせずにですね拙者ムニエルはえ結成されました#でこれは割合ま非常に珍しいことで何十も演劇サクルがあればまどこかのサクルに普通所属してま劇団を旗揚げしたりですね自分達の劇団ていうのをま作るんですけれども#ま私達はあのま突然発生的にですねま自分達でまやりたいことをやろうということでえ九十四年にあの立ち上げた団体	ダイガク	大学		ダイガク	名詞-普通名詞-一般			大学	ダイガク	ダイガク	漢	178	男	25-29歳	1970-74年	えういと学大田稲早えねすでは私えですで団劇たげ上り作えたしまし
S00M0039	4070	2390	独話・模擬	非コア・人手修正	劇団拙者ムニエルの結成のいきさつについてえあの私××××と申します#えで私はですねえ今現在拙者ムニエルという劇団のえ主宰をえしている者なんですけれども#え今日はえ拙者ムニエルという劇団のですねえ結成のいきさつえこれは九十四年今からですね約え五六年前に結成された劇団なんですけれども#この劇団の結成のいきさつとですねえ中心メンバのえ人間の紹介などをさせていただきたいと思います#でまずですねえげきえ拙者ムニエルとま耳慣れないと言うかへんてこりんな名前だとはえ皆さん思っていると思うんですけれども#えこう劇団です#で一応ですねあのま皆さんに分かり易く説明しますと#えナンセンスギャグえお笑いを中心に据えたような劇団となります#でこれは九十四年ですね#え私がえ大学二年生の時にえ結成しましたえ作り上げた劇団です#でえ私はですねえ早稲田大学というえ大学を卒業しているんですけれども#えこの	大学	の大学二年生の時にえ作ったということですね#でえ早稲田大学というのはえ知ってる方もいらっしゃるかとも思うんですけれども#えかなり演劇が有名なえ大学でま活発に演劇えたいっぱい劇団があってですねあのそれぞれま賑やかに活動しているという大学なんですけれども#えま当時もま三十以上ですね#あの演劇サクルの方ありまして#ま有名なところではあの鴻上尚史さんのですね第三舞台ですとかまあのそういった演劇えキャラメルボックスという劇団ですとかラッパ屋という鈴木え聡さんですかね#えの劇団なんかがま早稲田からは出てるんですけれども#まそういったま色々演劇については伝統あるえ大学なんですけれども#まそういった演劇サクルのえどこのサクルをもま母体とせずにですね拙者ムニエルはえ結成されました#でこれは割合ま非常に珍しいことで何十も演劇サクルがあればまどこかのサクルに普通所属してま劇団を旗揚げしたりですね自分達の劇団ていうのをま作るんですけれども#ま私達はあのま突然発生的にですねま自分達でまやりたいことをやろうということでえ九十四年にあの立ち上げた団体が拙者ムニエルとなります#であの今までま五	ダイガク	大学		ダイガク	名詞-普通名詞-一般			大学	ダイガク	ダイガク	漢	178	男	25-29歳	1970-74年	のこえもどれけすでんるいてし業卒を学大えういと学大田稲早えねすで
S00M0039	4100	2410	独話・模擬	非コア・人手修正	劇団拙者ムニエルの結成のいきさつについてえあの私××××と申します#えで私はですねえ今現在拙者ムニエルという劇団のえ主宰をえしている者なんですけれども#え今日はえ拙者ムニエルという劇団のですねえ結成のいきさつえこれは九十四年今からですね約え五六年前に結成された劇団なんですけれども#この劇団の結成のいきさつとですねえ中心メンバのえ人間の紹介などをさせていただきたいと思います#でまずですねえげきえ拙者ムニエルとま耳慣れないと言うかへんてこりんな名前だとはえ皆さん思っていると思うんですけれども#えこう劇団です#で一応ですねあのま皆さんに分かり易く説明しますと#えナンセンスギャグえお笑いを中心に据えたような劇団となります#でこれは九十四年ですね#え私がえ大学二年生の時にえ結成しましたえ作り上げた劇団です#でえ私はですねえ早稲田大学というえ大学を卒業しているんですけれども#えこの大学の	大学	二年生の時にえ作ったということですね#でえ早稲田大学というのはえ知ってる方もいらっしゃるかとも思うんですけれども#えかなり演劇が有名なえ大学でま活発に演劇えたいっぱい劇団があってですねあのそれぞれま賑やかに活動しているという大学なんですけれども#えま当時もま三十以上ですね#あの演劇サクルの方ありまして#ま有名なところではあの鴻上尚史さんのですね第三舞台ですとかまあのそういった演劇えキャラメルボックスという劇団ですとかラッパ屋という鈴木え聡さんですかね#えの劇団なんかがま早稲田からは出てるんですけれども#まそういったま色々演劇については伝統あるえ大学なんですけれども#まそういった演劇サクルのえどこのサクルをもま母体とせずにですね拙者ムニエルはえ結成されました#でこれは割合ま非常に珍しいことで何十も演劇サクルがあればまどこかのサクルに普通所属してま劇団を旗揚げしたりですね自分達の劇団ていうのをま作るんですけれども#ま私達はあのま突然発生的にですねま自分達でまやりたいことをやろうということでえ九十四年にあの立ち上げた団体が拙者ムニエルとなります#であの今までま五年半	ダイガク	大学		ダイガク	名詞-普通名詞-一般			大学	ダイガク	ダイガク	漢	178	男	25-29歳	1970-74年	の学大のこえもどれけすでんるいてし業卒を学大えういと学大田稲早え
S00M0039	4370	2590	独話・模擬	非コア・人手修正	劇団拙者ムニエルの結成のいきさつについてえあの私××××と申します#えで私はですねえ今現在拙者ムニエルという劇団のえ主宰をえしている者なんですけれども#え今日はえ拙者ムニエルという劇団のですねえ結成のいきさつえこれは九十四年今からですね約え五六年前に結成された劇団なんですけれども#この劇団の結成のいきさつとですねえ中心メンバのえ人間の紹介などをさせていただきたいと思います#でまずですねえげきえ拙者ムニエルとま耳慣れないと言うかへんてこりんな名前だとはえ皆さん思っていると思うんですけれども#えこう劇団です#で一応ですねあのま皆さんに分かり易く説明しますと#えナンセンスギャグえお笑いを中心に据えたような劇団となります#でこれは九十四年ですね#え私がえ大学二年生の時にえ結成しましたえ作り上げた劇団です#でえ私はですねえ早稲田大学というえ大学を卒業しているんですけれども#えこの大学の大学二年生の時にえ作ったということですね#でえ早稲田	大学	というのはえ知ってる方もいらっしゃるかとも思うんですけれども#えかなり演劇が有名なえ大学でま活発に演劇えたいっぱい劇団があってですねあのそれぞれま賑やかに活動しているという大学なんですけれども#えま当時もま三十以上ですね#あの演劇サクルの方ありまして#ま有名なところではあの鴻上尚史さんのですね第三舞台ですとかまあのそういった演劇えキャラメルボックスという劇団ですとかラッパ屋という鈴木え聡さんですかね#えの劇団なんかがま早稲田からは出てるんですけれども#まそういったま色々演劇については伝統あるえ大学なんですけれども#まそういった演劇サクルのえどこのサクルをもま母体とせずにですね拙者ムニエルはえ結成されました#でこれは割合ま非常に珍しいことで何十も演劇サクルがあればまどこかのサクルに普通所属してま劇団を旗揚げしたりですね自分達の劇団ていうのをま作るんですけれども#ま私達はあのま突然発生的にですねま自分達でまやりたいことをやろうということでえ九十四年にあの立ち上げた団体が拙者ムニエルとなります#であの今までま五年半ぐらい芝居をやってきたんですけれども#まそれまでの間ま本	ダイガク	大学		ダイガク	名詞-普通名詞-一般			大学	ダイガク	ダイガク	漢	178	男	25-29歳	1970-74年	田稲早えでねすでとこういとたっ作えに時の生年二学大の学大
