講演 ID	開始位置	連番	音声のタイプ	コア	前文脈	キ	後文脈	語彙素読み	語彙素	語彙素細分類	語形	品詞	活用型	活用形	書字形	発音形出現形	発音	語種	講演者 ID	性別	収録時の年齢	生年代	反転前文脈
S00F0222	21180	11780	独話・模擬	非コア・人手修正	も凄い何かびっくりしましたし#てとてもアウシュビッツは凄い広いんですね#もうもう入り口から端っこが彼方に見えるっていう感じです逆にこんな広い中にいっぱいユダヤ人の人はいいっと押し込められてたのかと思うと凄い鳥肌が立つ程怖かったです#でアウシュビッツはあの町中ではなくて本当にヨロッパの片田舎っていう感じのところで凄い周りはのどかな田園風景が広がってるんですけれど#何かそんなところにすこんな恐ろしい収容所を作ったのかっていうのが何か全然想像が付かないですし#何かもうそうですねん夢のような感じがして#でも本当にあったんだと思うとちょっと怖くなりました#でアウシュビッツにをちょっと半日ぐらい回って#でそれからクラクフに戻ってきました#タクシのおじさんとはもうここで別れたんですけれど#クラクフっていうのはあのい日本では全然有名じゃないと思うんですけれど#本当に小さい町なんですけど#歴史がとても古い町でポランドって言うと今はとても小さな国なんですけれど#昔ポランドっていうのが凄いヨロッ東ヨロッパを支配してた時代があってその頃の栄えてた首都だったので日本で言うとコペルニクスっていう人は有名だと思うんですけど#実はコペルニクスはここの大学で教えてた人なので実はそんない	歴史	がす凄いある場所なんですね#で初めての東欧圏があのクラクフだったのでドイツと比べて物価が安くてとてもびっくりしました#あここで帰るんだったらいっぱい買い込んじゃっただろうなって感じなんですけど#でクラクフはもう本当にその半日で見終わってしまったのでその次に今度はハンガリに行きました#ハンガリはえっとブダペストに行こうと思ってたので夜行でまたこれも宿代節約の為ブダペストに行きました#でブダペストはドナウ川を挟んである町なんですけれど#ブダっていう町とペストっていう町が合体してブダペストっていう名前になってま何かブダとかペストとかだと別々だとあんまりいい名前ではないんですけれど#てブダペストはよくドナウの真珠とかドナウの女王とかドナウのバラとかよく言われてるんですね#何か凄いそんな大袈裟な町なのかなとかちょっとまばかにしてた訳じゃないんですけど#行ってみたらあもう本当その通りだなっていう感じであその通りでございます#大袈裟じゃありませんていう感じでとても奇麗な町並みでした#特にあのドナウ川がおっきい川なので夜は何かドナウ川を臨む夜景が凄く奇麗なんですね#であ新婚旅行はここが一番だねとか友達と言っててお互い来る相手を間違えた	レキシ	歴史		レキシ	名詞-普通名詞-一般			歴史	レキシ	レキシ	漢	214	女	25-29歳	1970-74年	いなんそは実でのな人たてえ教で学大のここはスクニルペコは実どけ
S00M0002	23280	13980	独話・模擬	非コア・人手修正	えうんえやっぱり七八百円は最低ええするようです#んえしかしいそのええそば屋に行って板ワサああるいは鴨などでえ熱燗近頃だったらやっぱり熱燗がいいですね#熱燗のお酒をお二本ぐらい飲んでからんえおいしいおそばをおいただくというのがあ非常に私の楽しいい夕方のおおグルメの術の一つになっとります#またあのお寿司屋さんも色々ありまして#え名のある高いお寿司屋さんもありますが#ああどちらかと言うと私はあの回転寿司のおいしいところあるいは大衆的なお寿司屋さんというのを探して歩いとりまして#え近頃ではそういうお店もだいぶ増えてきてるのでうそういうところを探してえ行くということも努めとります#あのうそういう意味でえう私浅草も好きですが#えんもう一つ皆さんお勧めしたいのはやっぱり麻布十番ここはあの今度お地下鉄の都営地下鉄の十二号線もおできますし#駅ができますし#またあの南北線も延びて麻布十番の駅ができるようで今まで陸の孤島と言われてたところなんですが#あ大変便利になる#ここにはあのえ更科堀井あるいは永坂更科こう二軒のお立派なおそば屋さんがあります#え更科堀井んなんかはもう二百年以上のん	歴史	があります#うそういう立派なお店でえあれですね#あのおそばを大いに楽しむことができるう地下鉄があ通った時にはもっともっと麻布十番行ってえ探訪を重ねたいとこのように思っとります#ただ問題はあの近くに韓国大使館があるせいかえ若干ん韓国街的なあ部分も増えてきてる#これあの赤坂見附と同じですね#ええ韓国コリアタウンがあ少しずつ増えてきてる#この辺はちょっと問題だなと思います#えそんなことでえんえあ私のおう健康術散歩とＣ級グルメの健康術うをお話しさしていただきました#失礼いたしました	レキシ	歴史		レキシ	名詞-普通名詞-一般			歴史	レキシ	レキシ	漢	188	男	65-69歳	1930-34年	んの上以年百二うもはかんなん井堀科更えすまりあがんさ屋ばそおな派立
S00M0004	8530	5120	独話・模擬	非コア・人手修正	とても良い環境だったと思います#他にも井の頭公園ですとか小金井公園といった凄く大きな公園がありましたのでそういったところでよく友達なんかとも遊びました#大学の構内なんですけども#非常に小さい学校でして#もう歩いているとすぐ知り合いに会うというぐらい凄く小さい建物敷地でしたね#それで新しい建物とそ凄い古い建物というのが両方その狭い敷地の中にあるのでちょっと何か変な感じと言いますか#バランスが悪いという感じを私は受けました#雰囲気はその普通の大学のイメジと言いますか#わりと勉強より遊びっていう感じの学生が多いわりとま明るい感じの雰囲気ではありました#ただ亜細亜大学ということでアジアからの留学生というのが大変多くいらっしゃいまして#その関係と後外国語の先生というのが非常にたくさんいらっしゃったので凄く人種的にはちょっと雑多な感じというのもありました#学部は経済と経営学法学国際関係学という四つでした#私の大学生活というものについてちょっと次はお話ししたいんですけども#私は国際関係学部んという学部に在籍してました#国際関係学部っていうのはそれ程経済学なんかに比べるとすまだあんまり確立されていない学問なんですけども#まあのそれなりに	歴史	というのもありまして#やはりふくその国際交流ですとかま国際経済学国際政治学なんかも含めてその特にま亜細亜大学ということもあってそのアジアの国と日本というのがどういうより良い関係を築いていく為のすすそういう何て言いますか#心構えと言いますかす知識と言いますか#そういったものを歴史とかを踏まえながら勉強するという学部でした#それで特に国際関係学部っていうのは英語の学習に凄く力を入れてる学部でしてんその関係もあってあの一年次にはフレッシュマンイングリッシュというクラスがありまして#それは一日一時間を週五コマでえ先生は全員ネイティブの方でその先生からま内容としては非常に初歩の英会話の授業だったんですけども#その高校なんかで覚えた英語を実際に使う機会っていうのはなかなか普通に生活しているとないんですけども#そういった意味ではま英語を喋るっていうことがどういうことかっていうのはある程度学べたとは思いますすそのフレッシュマンイングリッシュっていうのを終えて二年次になると大学の留学プログラムというのがありまして#私はそれを利用してあの半年程アイダホ州にあるボイジ大学っていうところに行ってました#授業は正規の留学ではなくてあのん	レキシ	歴史		レキシ	名詞-普通名詞-一般			歴史	レキシ	レキシ	漢	237	男	20-24歳	1975-79年	にりなれそのあまもどけすでんな問学いないてれさ立確りまんあだます
S00M0004	9920	5950	独話・模擬	非コア・人手修正	古い建物というのが両方その狭い敷地の中にあるのでちょっと何か変な感じと言いますか#バランスが悪いという感じを私は受けました#雰囲気はその普通の大学のイメジと言いますか#わりと勉強より遊びっていう感じの学生が多いわりとま明るい感じの雰囲気ではありました#ただ亜細亜大学ということでアジアからの留学生というのが大変多くいらっしゃいまして#その関係と後外国語の先生というのが非常にたくさんいらっしゃったので凄く人種的にはちょっと雑多な感じというのもありました#学部は経済と経営学法学国際関係学という四つでした#私の大学生活というものについてちょっと次はお話ししたいんですけども#私は国際関係学部んという学部に在籍してました#国際関係学部っていうのはそれ程経済学なんかに比べるとすまだあんまり確立されていない学問なんですけども#まあのそれなりに歴史というのもありまして#やはりふくその国際交流ですとかま国際経済学国際政治学なんかも含めてその特にま亜細亜大学ということもあってそのアジアの国と日本というのがどういうより良い関係を築いていく為のすすそういう何て言いますか#心構えと言いますかす知識と言いますか#そういったものを	歴史	とかを踏まえながら勉強するという学部でした#それで特に国際関係学部っていうのは英語の学習に凄く力を入れてる学部でしてんその関係もあってあの一年次にはフレッシュマンイングリッシュというクラスがありまして#それは一日一時間を週五コマでえ先生は全員ネイティブの方でその先生からま内容としては非常に初歩の英会話の授業だったんですけども#その高校なんかで覚えた英語を実際に使う機会っていうのはなかなか普通に生活しているとないんですけども#そういった意味ではま英語を喋るっていうことがどういうことかっていうのはある程度学べたとは思いますすそのフレッシュマンイングリッシュっていうのを終えて二年次になると大学の留学プログラムというのがありまして#私はそれを利用してあの半年程アイダホ州にあるボイジ大学っていうところに行ってました#授業は正規の留学ではなくてあのん日本人用留学生用の語学のクラスがあったんですけども#やはり外国で英語の英語圏で暮らすということもありましたし#寮なんかも向こうのアメリカ人の方と一緒でしたし#そういった意味では非常に文化の違いであったりま言葉の違いつゆそういうものを実際に体験したという経験だったと思い	レキシ	歴史		レキシ	名詞-普通名詞-一般			歴史	レキシ	レキシ	漢	237	男	20-24歳	1975-79年	をのもたっいうそかすまい言と識知すかすまい言とえ構心かすまい言て
S00M0067	1780	1130	独話・模擬	非コア・人手修正	我が母校松本深志高校え私が卒業したえ松本深志高校というのはえ長野県のえ松本市にあります#え松本駅からですねえ北の方へえ徒歩で約三十分行ったところにあります#え行く途中にはえ松本城があるんですが#え松本城を越えて更に坂をえ十分から十五分程上ったところにえ松本深志高校というのがあります#え松本深志高校はえ木造なんですが#もう昔からかなりの	歴史	を誇るということでその校舎自体もえ県の重要文化財とまでは行きませんが#え重要な建築物としてえ指定されています#ええ忘れてしまいましたが#え昔風の建築様式うらしいです#え初代の校長がえ小林有也という人でえ銅像が中庭に立っています#えこの人が言った言葉でえ起居有礼という言葉があるんですが#え講堂の方にえその起居有礼という言葉が掲げられています#えもう僕も卒業してかなりたってしまったのでんどんなような意味だったかは忘れてしまいましたが#えそそういう言葉がえ講堂の方にはあります#え松本深志高校はえ旧制の松本第一中学校から高校になったということでえ百年もう百年以上百二十年ぐらいですかね#のえ歴史を誇るま松本市で一番古い高校なんですが#ということでま最近では特にえ進学校としてえ世間にはま知られていると思います#えこのこ高校がですねま私が卒業したのがもうほぼ十年ぐらい昔になるんですが#えま今でもそんなにま学校の雰囲気たわかわ雰囲気とかは変わらないと思うんですが#え当時からえ結構ま変わった学校なんじゃないかと	レキシ	歴史		レキシ	名詞-普通名詞-一般			歴史	レキシ	レキシ	漢	175	男	25-29歳	1970-74年	のりなからか昔うもがすでんな造木えは校高志深本松えすまりあがの
S00M0067	4820	3080	独話・模擬	非コア・人手修正	が卒業したえ松本深志高校というのはえ長野県のえ松本市にあります#え松本駅からですねえ北の方へえ徒歩で約三十分行ったところにあります#え行く途中にはえ松本城があるんですが#え松本城を越えて更に坂をえ十分から十五分程上ったところにえ松本深志高校というのがあります#え松本深志高校はえ木造なんですが#もう昔からかなりの歴史を誇るということでその校舎自体もえ県の重要文化財とまでは行きませんが#え重要な建築物としてえ指定されています#ええ忘れてしまいましたが#え昔風の建築様式うらしいです#え初代の校長がえ小林有也という人でえ銅像が中庭に立っています#えこの人が言った言葉でえ起居有礼という言葉があるんですが#え講堂の方にえその起居有礼という言葉が掲げられています#えもう僕も卒業してかなりたってしまったのでんどんなような意味だったかは忘れてしまいましたが#えそそういう言葉がえ講堂の方にはあります#え松本深志高校はえ旧制の松本第一中学校から高校になったということでえ百年もう百年以上百二十年ぐらいですかね#のえ	歴史	を誇るま松本市で一番古い高校なんですが#ということでま最近では特にえ進学校としてえ世間にはま知られていると思います#えこのこ高校がですねま私が卒業したのがもうほぼ十年ぐらい昔になるんですが#えま今でもそんなにま学校の雰囲気たわかわ雰囲気とかは変わらないと思うんですが#え当時からえ結構ま変わった学校なんじゃないかとえ私は思ってたんですが#えまずこの松本深志高校というのはえ自治え自らを治める自治というのがま一番のモットと言うか言われていることでえ全て学生のその自治能力に任せるということでえ学校の運営からま運営と言うか委員会とかそういう行事とか全てのことにおいてま自らの責任でやってもらおうじゃないかということでえ本当に自由で校則が殆どないんですね#え制服もないし#え髪型も特にその金髪にしてもえパマを掛けようが#ピアスをしようが#ま全部大丈夫ということでま学校にはかなり色んな人がいる訳ですけれども#ですから先生というのは殆どうちの高校においてはえ勉強を教える人という感じでま少々の管理はするんですが#えですから法律の範囲内で例えば喫煙	レキシ	歴史		レキシ	名詞-普通名詞-一般			歴史	レキシ	レキシ	漢	175	男	25-29歳	1970-74年	えのねかすでいらぐ年十二百上以年百うも年百えでとこういと
S03F0144	7710	4860	独話・模擬	非コア・人手修正	あったんですけど#それとは別にもう一つできまして#そうんＧという駅ビルが新たにできて#でそれもま結構まあまあ人が入っていますね#でちゃうちょっとあたしにとってはまそこはちょっとお洒落だけど#値段が高いかなという全体的にえま売ってるものはちょっと高いのでま見て楽しむという感じですね#でまその新しい駅ビルの売りと言うか何かま上にこう中華街レストランぬのあ何個もあの集まったま立川中華街とか言ってるんですけれども#それがあるということで#でうまそれはと取り敢えずまどこに住んでるのとかこうおま初めて会った人とかと話したりする時にま立川って言うと#あそいじゃ中華街がなどうのこうのとかそういう話題に出てくるような感じのところです#でそうです#あんで私はまその中華街は行ったんですけれども#何かまその中で有名なのがえとま結構テレビにわりとよく出ているま料理人のお店があって#でま一度行ってみようとは思ってるんですけれども#ままだ行ってないのでどうなのかなとか思っているところです#でま最近のす変化というのまそういう感じで著しいんですけれども#えと元々元々と言うか	歴史	のようなことを話すとえとま立川飛行場というのがありまして#でその跡地が結構なあの面積で占めています#でまそのい一部はまあの国営の記念公園のようになっていてあのま開放されてえとのどたのどかな感じのところになっているんですけれども#えとまだま何に使われているんだかよく分からないような面積が結構広く残っています#でそうです#だからあのもうずっと私は立川で育ってきているので小学校の頃とかはまま大体んみんな自分の住んでいる市とかのことを勉強するんですけれども#そういうのでやっぱり戦争のこととかはん出てきました#んでえとまそういう飛行場があったりとかいうのもありまして#えとやっぱり戦争の爪跡と言うか被害みたいのもあって#で防空壕がうちの近所にもあります#えとでそうですねそれはこうおまこう記念碑みたいなものも建てられていて#でま小さいんですけども#必ずやっぱり何かお花とかが欠かさず供えられているような感じですね#でそうですね#でまそういう感じです私の家の近くに何かま民俗資料館立川市の民俗資料館もあって#でやっぱりそこで展示されている内容もそのやっぱ戦争	レキシ	歴史		レキシ	名詞-普通名詞-一般			歴史	レキシ	レキシ	漢	547	女	20-24歳	1975-79年	かう言と々元々元とえもどれけすでんいし著でじ感ういうそまのういと化変
S03F0144	14920	9270	独話・模擬	非コア・人手修正	するんですけれども#そういうのでやっぱり戦争のこととかはん出てきました#んでえとまそういう飛行場があったりとかいうのもありまして#えとやっぱり戦争の爪跡と言うか被害みたいのもあって#で防空壕がうちの近所にもあります#えとでそうですねそれはこうおまこう記念碑みたいなものも建てられていて#でま小さいんですけども#必ずやっぱり何かお花とかが欠かさず供えられているような感じですね#でそうですね#でまそういう感じです私の家の近くに何かま民俗資料館立川市の民俗資料館もあって#でやっぱりそこで展示されている内容もそのやっぱ戦争に関連したテマのものがう結構割合的に多いように感じます#んでま全体の立川市の土地なんですけれども#えと形はピストル形のような感じできた北側がまこう横に細長くて南側はまそのピストルの取っ手のような感じでちょっと狭くなっているような感じです#でそうですねま先程話したようにその駅の周辺というのはもうかなりえと整備されて発展はしていきているんですけれども#えとまちょっと離れるとやっぱりえ多摩と言うか田舎と言うか感じで特に北の方はまだまだあのま農家が多いです#えともう結構	歴史	のありそうな農家が多いです#んでえそうですねそうそっちの北の方のその農家で栽培されて一応立川市の名産のような感じになってるのがウドらしくてえとそう言えば小学生の時の社会科見学のようなものでえとそういう農家を見に行った覚えがあります#でえそうですねその交通のことなんですけれども#えとま立川駅はそのおＪＲの中央線えとまその新宿方面行くのと高尾方面行くのと後青梅線後えと南武線ですね#川崎の方行くのがこう通っていてその中心にあるような感じです#で最近モノレルもできたのでんん結構こう交通の中心地にあま多摩の交通の中心地になっている形です#んでそうですねま先程ちょっと言ったんですけれども#ま南口はんまだまだ全体的に発展していなくて駅降りて南口というのはえと北口はえとまそうですね結結構あのデパトとかが建ち並んでいてえま計画的にこうま道路とかもえず発展してきた整備されてきたのかなという感じです#でそうですね#で立川というのはあの競輪ぐんぐ場があって#でまそれで儲けているなという感じで#でそうですねもう日曜とかはこうもういかにもという	レキシ	歴史		レキシ	名詞-普通名詞-一般			歴史	レキシ	レキシ	漢	547	女	20-24歳	1975-79年	構結うもとえすでい多が家農まのあだまだまは方の北に特でじ感かう言と
S03F0156	8600	5070	独話・模擬	非コア・人手修正	があったりして地域の方々の交流の場になってるんじゃないかなと思ってます#で中板はあのえっと副都心の池袋から五キロ程であの物価も安いですし#東上線からあの四つ目なんですね#駅が四つ目で何かと便利な町ですね#何しろ物価が安いというのはとても主婦にとってありがたいことだと思います#しかしあの大型のスパがないということとあの隣りの大山と常盤台はとても賑やかなんですけれども#ちょっと寂れた町かなとも思います#またあのコンビニエンスストアの多い町だなと思いまして#あの以前のようにこう専門的にものを売るお店から二十四時間オプンのコンビニがやはり種々さまざまな生活時間にこう対応する為にやはり変わりつつあるのかなと思いまして#で生活自体がやはり夜型になってきたのでやはりんま私もコンビニもやはり利用することもありますし#ま唯一ありますあのスパも営業時間が十時と十時まで延長になってまとても便利になりました#でまたあの宿場町中山道の名残りも多少残っていて#であの朝ですけれどもね#近くの公園でお年寄りの方がもう朝早くからゲトボルに興じてるんですよね#ですから凄く元気のある凄く活気のある町かなとも思ってます#そしてあの特別	歴史	がある訳ではないんですね#中板んまあのかと言って新しいあの人々がこう集まる新興住宅街でもなくまちょうど調和の取れた町なのかなとも思ってます#またあの石神井川沿いにジョギングの方を見掛けたりま私も時々あの辺りを歩くんですけれども#まわりとうんお年寄りが多く見掛けられるところかなと思います#しかしそのお年寄りに対してあまり優しい町ではないんじゃないかなって思うんですけれども#例えばあの東上線のあの階段ですよね#今はわりとエスカレタのところが多いんですけれども#ああいうところもエスカレタがまあすこ入ってくれたらいいなと思いますし#またあのえっとんまこれはその町ということではないんですけれども#あの電車に乗っていてもあの席を譲る若い人が少なくなったなってそれは感じるんですね#であのまこれはちょっとその町作りからちょっと離れちゃうんですけれども#例えばあのたまたまそのそれはあのハワイでのことなんですけども#バスに乗ってて前の方の席はあの優先席らしいんですね#でそこに若い人があのたまたま座ってるとしますよね#とそしてこうろあの年をむ召した方が入ってくるともうその若い人は何も言わずに立つんです#でその女性もそのわあの年行った方はあの	レキシ	歴史		レキシ	名詞-普通名詞-一般			歴史	レキシ	レキシ	漢	605	女	50-54歳	1945-49年	別特のあてしそすまてっ思もとなか町るあの気活く凄るあの気元く凄らか
S03F0190	14720	8530	独話・模擬	非コア・人手修正	なんかが山になってまして#そこからあのこう汚泥って言うんですか#あの流れ出してあのちょっと油のようになって浮いてるんです#それなもんですからセリ摘みもヨモギ取りもイナゴ捕りも全部できなくなりました#それにですねあの二十六年前ですからあのま町中にもあんまりコンビニってなかったかもしれないんですけど#あのそれからだんだんとあの色んなコンビニができて便利になったんですけど#あここにはまさかあのコンビニなんかできることはないだろうなと思ってたんです#できたって商売にならないだろうと思ってましたし#夜はあのん暗くて人通りもないですし#あの街灯なんかななかったら本当怖いようなあれでしたからそれがですねもう最近はあの本当に五分ぐらい歩けば行けるようなところにもう四か所もできたんです#それでんん大体若者が行くとこかもしれないんですけど#私なんかあの毎日のように利用してるんです#朝早くから夜遅くまで利用してまして#あの子供達より一番利用してる感じなんです#本を買いに行ったりあのんお菓子を買ったり牛乳買ったりしてあの便利にしてるんですけど#まあの大宮っつってももう凄くあの広いですよね#それなのにあの本当に知ってるところは三分の一もあるかないかだと思うんですけれど#あのそれに	歴史	も知らないんです#勉強もしないからなんですけど#あの何か春にはあの氷川様ですか#あの桜の名所であの人の集まるんではあの何番目かに入ってるんだろうと思うんですけれど#あの桜のシズンにはあのやっぱり最初の頃は行ったんですけど#あの酔っ払いなんかが多くてえあんまり最近は行かなくなりまして#そのままあのんえ勉強することもなく暮らしてるんですけれど#今度はあの三市ですね#浦和市とあの大宮市と与野市があの合併って言いますか#あのさいたま市っていうあの市名になりまして#あのスタトするんそれは来年かららしいんです#実際にあのさいたま市になるのはそうなんですけど#あのんえ新都心ていうのがもうあの役所とかがあの移転しまして#動き出してますね#それであのんさいたま市っていうのにはあの何か埼玉県ていうことも大体ださいとかって昔から何か言われてたのに更にまたそれがさいたま市になるとやだな#どっかにあの引っ越したいななんて子供は言うんですけど#あたしはまあの大宮に二十六年住んでいながら大宮にあまり何て言うんですか#あのいれ気持ちが入ってないって言うか浦和市になってもいっかあと思ってたぐらいなんであのさいたま市になっても	レキシ	歴史		レキシ	名詞-普通名詞-一般			歴史	レキシ	レキシ	漢	606	女	60-64歳	1935-39年	にれそのあどれけすでんう思とだかいなかるあも一の分三はろこと
S04F1636	1130	630	独話・模擬	非コア・人手修正	テマああなたがよく知っていること興味関心のあることの客観的説明タイトルテニスとテニスはあたくしの生涯の趣味という感じでもうい一年中テニステニスで明け暮れておりますのでテニスのことをお話ししたいと思ってんえと色々テニスは	歴史	を知らなくても何を知らなくてもできるんですけれども#一応調べてみました#そうしましたらえっ最初イギリスで千八百七十三年に始まったんだそうです#で五年後に日本に伝えられました#でですから日本にはえとお千八百七十八年から始まったということになっております#であのテニスには軟式テニスと硬式テニスってにいうのが今もあるのですが#そのイギリスから伝えられたのは硬式テニスです#んでその硬式テニスをお伝えた人のんと通訳をしてらした方がその軟式テニスを考案なさって#で日本人ん日本でそのおんん広まったということになっております#んで軟式テニスはあ最初のうちは軟式テニスの方が日本では多かったようであの学校では中学高校は軟式テニスが主で硬式テニスをしてる人達っていうのはあまり多くなかったんで今では軟式テニスよりも硬式テニスの方が何か盛んになっておりまして#まテレビで放映されるのは全部硬式テニスです#んですが軟式テニスが全然なくなったという訳ではないんですよね#であのまあテニスはこのどういう風に始めるかと言うとまずはラケットを持ってえボルをお互いに打つことから始めます#ですから二人いれば一応はあのテニスのん	レキシ	歴史		レキシ	名詞-普通名詞-一般			歴史	レキシ	レキシ	漢	1395	女	60-64歳	1935-39年	はスニテ々色とえんてっ思といたしし話おをとこのスニテでのすまりお
